Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Phylloscopus humei,Hume's Warbler,0.9331,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\104523910_2_006_009.wav
0,3.0,Spizelloides arborea,American Tree Sparrow,0.4261,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\104523910_2_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9837,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\104523910_2_009_012.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9804,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\108167105_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9290,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\108167105_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.8661,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\108167105_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9200,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\108167105_009_012.wav
0,3.0,Phylloscopus whistleri,Whistler's Warbler,0.1069,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\108167105_009_012.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9923,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\110480311_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9855,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\110480311_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9780,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\110480311_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9486,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\110480311_009_012.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9788,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\141990467_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9753,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\141990467_003_006.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.2514,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\146551305_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9617,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\146551305_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.1483,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\146551305_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9745,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\149225498_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9139,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\149225498_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9556,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\149225498_006_009.wav
0,3.0,Parus major,Great Tit,0.1085,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\149225498_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9622,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\149225498_009_012.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.8892,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\149560752_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9923,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\151353223_000_003.wav
0,3.0,Streptopelia decaocto,Eurasian Collared-Dove,0.1455,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\151353223_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9438,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\151353223_003_006.wav
0,3.0,Engine,Engine,0.1232,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\151353223_006_009.wav
0,3.0,Orthotomus atrogularis,Dark-necked Tailorbird,0.2397,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\162863233_009_012.wav
0,3.0,Pomatorhinus montanus,Chestnut-backed Scimitar-Babbler,0.1308,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\162863233_012_015.wav
0,3.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.1155,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\162863233_012_015.wav
0,3.0,Orthotomus atrogularis,Dark-necked Tailorbird,0.2397,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\162863233_2_009_012.wav
0,3.0,Pomatorhinus montanus,Chestnut-backed Scimitar-Babbler,0.1308,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\162863233_2_012_015.wav
0,3.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.1155,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\162863233_2_012_015.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9810,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\192197242_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9710,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\192197242_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9865,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\192197242_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9828,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\192197242_009_012.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9082,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\192820943_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9866,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\192820943_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.2735,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\192820943_006_009.wav
0,3.0,Hirundo rustica,Barn Swallow,0.1731,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\192820943_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9297,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\194222197_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9866,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\194222197_009_012.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9813,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\194222197_012_015.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9701,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\194222197_015_018.wav
0,3.0,Engine,Engine,0.1795,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\194222197_018_021.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9877,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9193,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_003_006.wav
0,3.0,Petrochelidon ariel,Fairy Martin,0.1170,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9581,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_006_009.wav
0,3.0,Psittacula krameri,Rose-ringed Parakeet,0.1490,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.4133,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_009_012.wav
0,3.0,Psittacula krameri,Rose-ringed Parakeet,0.3255,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_012_015.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.6943,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_015_018.wav
0,3.0,Psittacula krameri,Rose-ringed Parakeet,0.1359,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_015_018.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9716,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_018_021.wav
0,3.0,Psittacula krameri,Rose-ringed Parakeet,0.7123,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_021_024.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9922,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_024_027.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9710,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_027_030.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9665,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_030_033.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9975,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_039_042.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9933,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_045_048.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9983,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_051_054.wav
0,3.0,Calyptorhynchus banksii,Red-tailed Black-Cockatoo,0.1393,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_057_060.wav
0,3.0,Platycercus eximius,Eastern Rosella,0.1006,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_063_066.wav
0,3.0,Psittacula krameri,Rose-ringed Parakeet,0.9228,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_066_069.wav
0,3.0,Psittacula krameri,Rose-ringed Parakeet,0.7633,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200015152_069_072.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9835,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\200123250_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.8678,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\205216347_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.8291,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\220605925_000_003.wav
0,3.0,Crithagra mozambica,Yellow-fronted Canary,0.3174,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\220605925_003_006.wav
0,3.0,Phylloscopus yunnanensis,Chinese Leaf Warbler,0.2465,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\220605925_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.1402,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\220605925_003_006.wav
0,3.0,Phylloscopus trochiloides,Greenish Warbler,0.1465,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\220605925_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9481,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\220605925_009_012.wav
0,3.0,Phylloscopus yunnanensis,Chinese Leaf Warbler,0.9374,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\220605925_012_015.wav
0,3.0,Phylloscopus yunnanensis,Chinese Leaf Warbler,0.3553,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\220605925_015_018.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.8127,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\239740886_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9841,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\239740886_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.2369,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\239740886_006_009.wav
0,3.0,Phylloscopus inornatus,Yellow-browed Warbler,0.1798,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\239740886_006_009.wav
0,3.0,Phylloscopus nitidus,Green Warbler,0.1062,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\239740886_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.1410,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\246099744_003_006.wav
0,3.0,Engine,Engine,0.1137,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\246099744_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9994,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\246650983_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9994,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\246650983_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9954,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\246650983_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9968,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\250332058_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9926,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\250332058_003_006.wav
0,3.0,Lophophanes cristatus,Crested Tit,0.4286,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\252265310_000_003.wav
0,3.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1391,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\252265310_000_003.wav
0,3.0,Emberiza cia,Rock Bunting,0.1233,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\252265310_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9499,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\252265310_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9525,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\257328894_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9371,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\257328894_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9570,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\257328894_2_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.8657,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\257328894_2_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.8499,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\257328894_2_006_009.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9202,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\257328894_2_009_012.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.7944,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\257328894_2_012_015.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.8908,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\257328894_2_015_018.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9880,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\257571222_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9386,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\257578276_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9627,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\259575515_000_003.wav
0,3.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.3489,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\259575515_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9434,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\259575515_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9592,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\259575515_009_012.wav
0,3.0,Motacilla alba,White Wagtail,0.9420,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\259575515_012_015.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.3207,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\259575515_012_015.wav
0,3.0,Phrygilus gayi,Gray-hooded Sierra Finch,0.1613,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\259575515_012_015.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.8511,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\260390902_000_003.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9494,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\260390902_003_006.wav
0,3.0,Phylloscopus humei,Hume's Warbler,0.9233,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\260390902_006_009.wav
0,3.0,Sayornis nigricans,Black Phoebe,0.1165,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\260390902_006_009.wav
0,3.0,Anthus trivialis,Tree Pipit,0.2836,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\261115712_000_003.wav
0,3.0,Amandava amandava,Red Avadavat,0.1319,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\261115712_000_003.wav
0,3.0,Phalaropus tricolor,Wilson's Phalarope,0.2122,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\261115712_009_012.wav
0,3.0,Tympanuchus cupido,Greater Prairie-Chicken,0.1419,C:/Users/shang/OneDrive/Documents/02_personal/04_education/01_GT_MS/01_courses/2025/haag research/bird_audio_2025/audio_input\261115712_009_012.wav
